0.31 0 2.36213e-33
0.32 0 2.40558e-33
0.32 0.01 0.00240558
0.31 0 2.36213e-33 


0.31 0 2.36213e-33
0.32 0.01 0.00240558
0.31 0.01 0.00236213
0.31 0 2.36213e-33 


0.32 0 2.40558e-33
0.33 0 2.44785e-33
0.33 0.01 0.00244785
0.32 0 2.40558e-33 


0.32 0 2.40558e-33
0.33 0.01 0.00244785
0.32 0.01 0.00240558
0.32 0 2.40558e-33 


0.33 0 2.44785e-33
0.34 0 2.48895e-33
0.34 0.01 0.00248895
0.33 0 2.44785e-33 


0.33 0 2.44785e-33
0.34 0.01 0.00248895
0.33 0.01 0.00244785
0.33 0 2.44785e-33 


0.34 0 2.48895e-33
0.35 0 2.5289e-33
0.35 0.01 0.0025289
0.34 0 2.48895e-33 


0.34 0 2.48895e-33
0.35 0.01 0.0025289
0.34 0.01 0.00248895
0.34 0 2.48895e-33 


0.35 0 2.5289e-33
0.36 0 2.5677e-33
0.36 0.01 0.0025677
0.35 0 2.5289e-33 


0.35 0 2.5289e-33
0.36 0.01 0.0025677
0.35 0.01 0.0025289
0.35 0 2.5289e-33 


0.36 0 2.5677e-33
0.37 0 2.60536e-33
0.37 0.01 0.00260536
0.36 0 2.5677e-33 


0.36 0 2.5677e-33
0.37 0.01 0.00260536
0.36 0.01 0.0025677
0.36 0 2.5677e-33 


0.37 0 2.60536e-33
0.38 0 2.64188e-33
0.38 0.01 0.00264188
0.37 0 2.60536e-33 


0.37 0 2.60536e-33
0.38 0.01 0.00264188
0.37 0.01 0.00260536
0.37 0 2.60536e-33 


0.38 0 2.64188e-33
0.39 0 2.67726e-33
0.39 0.01 0.00267726
0.38 0 2.64188e-33 


0.38 0 2.64188e-33
0.39 0.01 0.00267726
0.38 0.01 0.00264188
0.38 0 2.64188e-33 


0.39 0 2.67726e-33
0.4 0 2.7115e-33
0.4 0.01 0.0027115
0.39 0 2.67726e-33 


0.39 0 2.67726e-33
0.4 0.01 0.0027115
0.39 0.01 0.00267726
0.39 0 2.67726e-33 


0.4 0 2.7115e-33
0.41 0 2.74458e-33
0.41 0.01 0.00274458
0.4 0 2.7115e-33 


0.4 0 2.7115e-33
0.41 0.01 0.00274458
0.4 0.01 0.0027115
0.4 0 2.7115e-33 


0.41 0 2.74458e-33
0.42 0 2.77651e-33
0.42 0.01 0.00277651
0.41 0 2.74458e-33 


0.41 0 2.74458e-33
0.42 0.01 0.00277651
0.41 0.01 0.00274458
0.41 0 2.74458e-33 


0.42 0 2.77651e-33
0.43 0 2.80728e-33
0.43 0.01 0.00280728
0.42 0 2.77651e-33 


0.42 0 2.77651e-33
0.43 0.01 0.00280728
0.42 0.01 0.00277651
0.42 0 2.77651e-33 


0.43 0 2.80728e-33
0.44 0 2.83687e-33
0.44 0.01 0.00283687
0.43 0 2.80728e-33 


0.43 0 2.80728e-33
0.44 0.01 0.00283687
0.43 0.01 0.00280728
0.43 0 2.80728e-33 


0.44 0 2.83687e-33
0.45 0 2.86526e-33
0.45 0.01 0.00286526
0.44 0 2.83687e-33 


0.44 0 2.83687e-33
0.45 0.01 0.00286526
0.44 0.01 0.00283687
0.44 0 2.83687e-33 


0.45 0 2.86526e-33
0.46 0 2.89244e-33
0.46 0.01 0.00289244
0.45 0 2.86526e-33 


0.45 0 2.86526e-33
0.46 0.01 0.00289244
0.45 0.01 0.00286526
0.45 0 2.86526e-33 


0.46 0 2.89244e-33
0.47 0 2.91839e-33
0.47 0.01 0.00291839
0.46 0 2.89244e-33 


0.46 0 2.89244e-33
0.47 0.01 0.00291839
0.46 0.01 0.00289244
0.46 0 2.89244e-33 


0.47 0 2.91839e-33
0.48 0 2.94309e-33
0.48 0.01 0.00294309
0.47 0 2.91839e-33 


0.47 0 2.91839e-33
0.48 0.01 0.00294309
0.47 0.01 0.00291839
0.47 0 2.91839e-33 


0.48 0 2.94309e-33
0.49 0 2.96652e-33
0.49 0.01 0.00296652
0.48 0 2.94309e-33 


0.48 0 2.94309e-33
0.49 0.01 0.00296652
0.48 0.01 0.00294309
0.48 0 2.94309e-33 


0.49 0 2.96652e-33
0.5 0 2.98864e-33
0.5 0.01 0.00298864
0.49 0 2.96652e-33 


0.49 0 2.96652e-33
0.5 0.01 0.00298864
0.49 0.01 0.00296652
0.49 0 2.96652e-33 


0.5 0 2.98864e-33
0.51 0 3.00942e-33
0.51 0.01 0.00300942
0.5 0 2.98864e-33 


0.5 0 2.98864e-33
0.51 0.01 0.00300942
0.5 0.01 0.00298864
0.5 0 2.98864e-33 


0.51 0 3.00942e-33
0.52 0 3.02884e-33
0.52 0.01 0.00302884
0.51 0 3.00942e-33 


0.51 0 3.00942e-33
0.52 0.01 0.00302884
0.51 0.01 0.00300942
0.51 0 3.00942e-33 


0.52 0 3.02884e-33
0.53 0 3.04686e-33
0.53 0.01 0.00304686
0.52 0 3.02884e-33 


0.52 0 3.02884e-33
0.53 0.01 0.00304686
0.52 0.01 0.00302884
0.52 0 3.02884e-33 


0.53 0 3.04686e-33
0.54 0 3.06344e-33
0.54 0.01 0.00306344
0.53 0 3.04686e-33 


0.53 0 3.04686e-33
0.54 0.01 0.00306344
0.53 0.01 0.00304686
0.53 0 3.04686e-33 


0.54 0 3.06344e-33
0.55 0 3.07854e-33
0.55 0.01 0.00307854
0.54 0 3.06344e-33 


0.54 0 3.06344e-33
0.55 0.01 0.00307854
0.54 0.01 0.00306344
0.54 0 3.06344e-33 


0.55 0 3.07854e-33
0.56 0 3.09212e-33
0.56 0.01 0.00309212
0.55 0 3.07854e-33 


0.55 0 3.07854e-33
0.56 0.01 0.00309212
0.55 0.01 0.00307854
0.55 0 3.07854e-33 


0.56 0 3.09212e-33
0.57 0 3.10413e-33
0.57 0.01 0.00310413
0.56 0 3.09212e-33 


0.56 0 3.09212e-33
0.57 0.01 0.00310413
0.56 0.01 0.00309212
0.56 0 3.09212e-33 


0.57 0 3.10413e-33
0.58 0 3.11452e-33
0.58 0.01 0.00311452
0.57 0 3.10413e-33 


0.57 0 3.10413e-33
0.58 0.01 0.00311452
0.57 0.01 0.00310413
0.57 0 3.10413e-33 


0.58 0 3.11452e-33
0.59 0 3.12324e-33
0.59 0.01 0.00312324
0.58 0 3.11452e-33 


0.58 0 3.11452e-33
0.59 0.01 0.00312324
0.58 0.01 0.00311452
0.58 0 3.11452e-33 


0.59 0 3.12324e-33
0.6 0 3.13023e-33
0.6 0.01 0.00313023
0.59 0 3.12324e-33 


0.59 0 3.12324e-33
0.6 0.01 0.00313023
0.59 0.01 0.00312324
0.59 0 3.12324e-33 


0.6 0 3.13023e-33
0.61 0 3.13543e-33
0.61 0.01 0.00313543
0.6 0 3.13023e-33 


0.6 0 3.13023e-33
0.61 0.01 0.00313543
0.6 0.01 0.00313023
0.6 0 3.13023e-33 


0.61 0 3.13543e-33
0.62 0 3.13877e-33
0.62 0.01 0.00313877
0.61 0 3.13543e-33 


0.61 0 3.13543e-33
0.62 0.01 0.00313877
0.61 0.01 0.00313543
0.61 0 3.13543e-33 


0.62 0 3.13877e-33
0.63 0 3.14019e-33
0.63 0.01 0.00314019
0.62 0 3.13877e-33 


0.62 0 3.13877e-33
0.63 0.01 0.00314019
0.62 0.01 0.00313877
0.62 0 3.13877e-33 


0.63 0 3.14019e-33
0.64 0 3.13962e-33
0.64 0.01 0.00313962
0.63 0 3.14019e-33 


0.63 0 3.14019e-33
0.64 0.01 0.00313962
0.63 0.01 0.00314019
0.63 0 3.14019e-33 


0.64 0 3.13962e-33
0.65 0 3.13697e-33
0.65 0.01 0.00313697
0.64 0 3.13962e-33 


0.64 0 3.13962e-33
0.65 0.01 0.00313697
0.64 0.01 0.00313962
0.64 0 3.13962e-33 


0.65 0 3.13697e-33
0.66 0 3.13217e-33
0.66 0.01 0.00313217
0.65 0 3.13697e-33 


0.65 0 3.13697e-33
0.66 0.01 0.00313217
0.65 0.01 0.00313697
0.65 0 3.13697e-33 


0.66 0 3.13217e-33
0.67 0 3.12513e-33
0.67 0.01 0.00312513
0.66 0 3.13217e-33 


0.66 0 3.13217e-33
0.67 0.01 0.00312513
0.66 0.01 0.00313217
0.66 0 3.13217e-33 


0.67 0 3.12513e-33
0.68 0 3.11575e-33
0.68 0.01 0.00311575
0.67 0 3.12513e-33 


0.67 0 3.12513e-33
0.68 0.01 0.00311575
0.67 0.01 0.00312513
0.67 0 3.12513e-33 


0.68 0 3.11575e-33
0.69 0 3.10393e-33
0.69 0.01 0.00310393
0.68 0 3.11575e-33 


0.68 0 3.11575e-33
0.69 0.01 0.00310393
0.68 0.01 0.00311575
0.68 0 3.11575e-33 


0.69 0 3.10393e-33
0.7 0 3.08958e-33
0.7 0.01 0.00308958
0.69 0 3.10393e-33 


0.69 0 3.10393e-33
0.7 0.01 0.00308958
0.69 0.01 0.00310393
0.69 0 3.10393e-33 


0.7 0 3.08958e-33
0.71 0 3.07257e-33
0.71 0.01 0.00307257
0.7 0 3.08958e-33 


0.7 0 3.08958e-33
0.71 0.01 0.00307257
0.7 0.01 0.00308958
0.7 0 3.08958e-33 


0.71 0 3.07257e-33
0.72 0 3.05279e-33
0.72 0.01 0.00305279
0.71 0 3.07257e-33 


0.71 0 3.07257e-33
0.72 0.01 0.00305279
0.71 0.01 0.00307257
0.71 0 3.07257e-33 


0.72 0 3.05279e-33
0.73 0 3.03011e-33
0.73 0.01 0.00303011
0.72 0 3.05279e-33 


0.72 0 3.05279e-33
0.73 0.01 0.00303011
0.72 0.01 0.00305279
0.72 0 3.05279e-33 


0.73 0 3.03011e-33
0.74 0 3.00438e-33
0.74 0.01 0.00300438
0.73 0 3.03011e-33 


0.73 0 3.03011e-33
0.74 0.01 0.00300438
0.73 0.01 0.00303011
0.73 0 3.03011e-33 


0.74 0 3.00438e-33
0.75 0 2.97546e-33
0.75 0.01 0.00297546
0.74 0 3.00438e-33 


0.74 0 3.00438e-33
0.75 0.01 0.00297546
0.74 0.01 0.00300438
0.74 0 3.00438e-33 


0.75 0 2.97546e-33
0.76 0 2.94319e-33
0.76 0.01 0.00294319
0.75 0 2.97546e-33 


0.75 0 2.97546e-33
0.76 0.01 0.00294319
0.75 0.01 0.00297546
0.75 0 2.97546e-33 


0.76 0 2.94319e-33
0.77 0 2.9074e-33
0.77 0.01 0.0029074
0.76 0 2.94319e-33 


0.76 0 2.94319e-33
0.77 0.01 0.0029074
0.76 0.01 0.00294319
0.76 0 2.94319e-33 


0.77 0 2.9074e-33
0.78 0 2.86789e-33
0.78 0.01 0.00286789
0.77 0 2.9074e-33 


0.77 0 2.9074e-33
0.78 0.01 0.00286789
0.77 0.01 0.0029074
0.77 0 2.9074e-33 


0.78 0 2.86789e-33
0.79 0 2.82447e-33
0.79 0.01 0.00282447
0.78 0 2.86789e-33 


0.78 0 2.86789e-33
0.79 0.01 0.00282447
0.78 0.01 0.00286789
0.78 0 2.86789e-33 


0.79 0 2.82447e-33
0.8 0 2.77691e-33
0.8 0.01 0.00277691
0.79 0 2.82447e-33 


0.79 0 2.82447e-33
0.8 0.01 0.00277691
0.79 0.01 0.00282447
0.79 0 2.82447e-33 


0.8 0 2.77691e-33
0.81 0 2.72496e-33
0.81 0.01 0.00272496
0.8 0 2.77691e-33 


0.8 0 2.77691e-33
0.81 0.01 0.00272496
0.8 0.01 0.00277691
0.8 0 2.77691e-33 


0.81 0 2.72496e-33
0.82 0 2.66836e-33
0.82 0.01 0.00266836
0.81 0 2.72496e-33 


0.81 0 2.72496e-33
0.82 0.01 0.00266836
0.81 0.01 0.00272496
0.81 0 2.72496e-33 


0.82 0 2.66836e-33
0.83 0 2.60682e-33
0.83 0.01 0.00260682
0.82 0 2.66836e-33 


0.82 0 2.66836e-33
0.83 0.01 0.00260682
0.82 0.01 0.00266836
0.82 0 2.66836e-33 


0.83 0 2.60682e-33
0.84 0 2.53999e-33
0.84 0.01 0.00253999
0.83 0 2.60682e-33 


0.83 0 2.60682e-33
0.84 0.01 0.00253999
0.83 0.01 0.00260682
0.83 0 2.60682e-33 


0.84 0 2.53999e-33
0.85 0 2.46752e-33
0.85 0.01 0.00246752
0.84 0 2.53999e-33 


0.84 0 2.53999e-33
0.85 0.01 0.00246752
0.84 0.01 0.00253999
0.84 0 2.53999e-33 


0.85 0 2.46752e-33
0.86 0 2.38898e-33
0.86 0.01 0.00238898
0.85 0 2.46752e-33 


0.85 0 2.46752e-33
0.86 0.01 0.00238898
0.85 0.01 0.00246752
0.85 0 2.46752e-33 


0.86 0 2.38898e-33
0.87 0 2.30391e-33
0.87 0.01 0.00230391
0.86 0 2.38898e-33 


0.86 0 2.38898e-33
0.87 0.01 0.00230391
0.86 0.01 0.00238898
0.86 0 2.38898e-33 


0.87 0 2.30391e-33
0.88 0 2.21175e-33
0.88 0.01 0.00221175
0.87 0 2.30391e-33 


0.87 0 2.30391e-33
0.88 0.01 0.00221175
0.87 0.01 0.00230391
0.87 0 2.30391e-33 


0.88 0 2.21175e-33
0.89 0 2.11188e-33
0.89 0.01 0.00211188
0.88 0 2.21175e-33 


0.88 0 2.21175e-33
0.89 0.01 0.00211188
0.88 0.01 0.00221175
0.88 0 2.21175e-33 


0.89 0 2.11188e-33
0.9 0 2.00355e-33
0.9 0.01 0.00200355
0.89 0 2.11188e-33 


0.89 0 2.11188e-33
0.9 0.01 0.00200355
0.89 0.01 0.00211188
0.89 0 2.11188e-33 


0.9 0 2.00355e-33
0.91 0 1.88587e-33
0.91 0.01 0.00188587
0.9 0 2.00355e-33 


0.9 0 2.00355e-33
0.91 0.01 0.00188587
0.9 0.01 0.00200355
0.9 0 2.00355e-33 


0.91 0 1.88587e-33
0.92 0 1.75776e-33
0.92 0.01 0.00175776
0.91 0 1.88587e-33 


0.91 0 1.88587e-33
0.92 0.01 0.00175776
0.91 0.01 0.00188587
0.91 0 1.88587e-33 


0.92 0 1.75776e-33
0.93 0 1.61788e-33
0.93 0.01 0.00161788
0.92 0 1.75776e-33 


0.92 0 1.75776e-33
0.93 0.01 0.00161788
0.92 0.01 0.00175776
0.92 0 1.75776e-33 


0.93 0 1.61788e-33
0.94 0 1.4645e-33
0.94 0.01 0.0014645
0.93 0 1.61788e-33 


0.93 0 1.61788e-33
0.94 0.01 0.0014645
0.93 0.01 0.00161788
0.93 0 1.61788e-33 


0.94 0 1.4645e-33
0.95 0 1.29533e-33
0.95 0.01 0.00129533
0.94 0 1.4645e-33 


0.94 0 1.4645e-33
0.95 0.01 0.00129533
0.94 0.01 0.0014645
0.94 0 1.4645e-33 


0.95 0 1.29533e-33
0.96 0 1.10718e-33
0.96 0.01 0.00110718
0.95 0 1.29533e-33 


0.95 0 1.29533e-33
0.96 0.01 0.00110718
0.95 0.01 0.00129533
0.95 0 1.29533e-33 


0.96 0 1.10718e-33
0.97 0 8.95327e-34
0.97 0.01 0.000895327
0.96 0 1.10718e-33 


0.96 0 1.10718e-33
0.97 0.01 0.000895327
0.96 0.01 0.00110718
0.96 0 1.10718e-33 


0.97 0 8.95327e-34
0.98 0 6.52112e-34
0.98 0.01 0.000652112
0.97 0 8.95327e-34 


0.97 0 8.95327e-34
0.98 0.01 0.000652112
0.97 0.01 0.000895327
0.97 0 8.95327e-34 


0.98 0 6.52112e-34
0.99 0 3.63563e-34
0.99 0.01 0.000363563
0.98 0 6.52112e-34 


0.98 0 6.52112e-34
0.99 0.01 0.000363563
0.98 0.01 0.000652112
0.98 0 6.52112e-34 


0.99 0 3.63563e-34
1 0 3.63563e-64
1 0.01 3.63563e-34
0.99 0 3.63563e-34 


0.99 0 3.63563e-34
1 0.01 3.63563e-34
0.99 0.01 0.000363563
0.99 0 3.63563e-34 


0 0.01 1.65424e-34
0.01 0.01 0.000165424
0.01 0.02 0.000305835
0 0.01 1.65424e-34 


0 0.01 1.65424e-34
0.01 0.02 0.000305835
0 0.02 3.05835e-34
0 0.01 1.65424e-34 


0.01 0.01 0.000165424
0.02 0.01 0.000305836
0.02 0.02 0.000576746
0.01 0.01 0.000165424 


0.01 0.01 0.000165424
0.02 0.02 0.000576746
0.01 0.02 0.000305835
0.01 0.01 0.000165424 


0.02 0.01 0.000305836
0.03 0.01 0.000431121
0.03 0.02 0.000822617
0.02 0.01 0.000305836 


0.02 0.01 0.000305836
0.03 0.02 0.000822617
0.02 0.02 0.000576746
0.02 0.01 0.000305836 


0.03 0.01 0.000431121
0.04 0.01 0.000545925
0.04 0.02 0.00104961
0.03 0.01 0.000431121 


0.03 0.01 0.000431121
0.04 0.02 0.00104961
0.03 0.02 0.000822617
0.03 0.01 0.000431121 


0.04 0.01 0.000545925
0.05 0.01 0.000652795
0.05 0.02 0.00126169
0.04 0.01 0.000545925 


0.04 0.01 0.000545925
0.05 0.02 0.00126169
0.04 0.02 0.00104961
0.04 0.01 0.000545925 


0.05 0.01 0.000652795
0.06 0.01 0.000753297
0.06 0.02 0.00146153
0.05 0.01 0.000652795 


0.05 0.01 0.000652795
0.06 0.02 0.00146153
0.05 0.02 0.00126169
0.05 0.01 0.000652795 


0.06 0.01 0.000753297
0.07 0.01 0.000848487
0.07 0.02 0.00165103
0.06 0.01 0.000753297 


0.06 0.01 0.000753297
0.07 0.02 0.00165103
0.06 0.02 0.00146153
0.06 0.01 0.000753297 


0.07 0.01 0.000848487
0.08 0.01 0.00093912
0.08 0.02 0.00183157
0.07 0.01 0.000848487 


0.07 0.01 0.000848487
0.08 0.02 0.00183157
0.07 0.02 0.00165103
0.07 0.01 0.000848487 


0.08 0.01 0.00093912
0.09 0.01 0.00102576
0.09 0.02 0.00200425
0.08 0.01 0.00093912 


0.08 0.01 0.00093912
0.09 0.02 0.00200425
0.08 0.02 0.00183157
0.08 0.01 0.00093912 


0.09 0.01 0.00102576
0.1 0.01 0.00110885
0.1 0.02 0.00216989
0.09 0.01 0.00102576 


0.09 0.01 0.00102576
0.1 0.02 0.00216989
0.09 0.02 0.00200425
0.09 0.01 0.00102576 


0.1 0.01 0.00110885
0.11 0.01 0.00118875
0.11 0.02 0.00232918
0.1 0.01 0.00110885 


0.1 0.01 0.00110885
0.11 0.02 0.00232918
0.1 0.02 0.00216989
0.1 0.01 0.00110885 


0.11 0.01 0.00118875
0.12 0.01 0.00126573
0.12 0.02 0.00248268
0.11 0.01 0.00118875 


0.11 0.01 0.00118875
0.12 0.02 0.00248268
0.11 0.02 0.00232918
0.11 0.01 0.00118875 


0.12 0.01 0.00126573
0.13 0.01 0.00134005
0.13 0.02 0.00263085
0.12 0.01 0.00126573 


0.12 0.01 0.00126573
0.13 0.02 0.00263085
0.12 0.02 0.00248268
0.12 0.01 0.00126573 


0.13 0.01 0.00134005
0.14 0.01 0.00141189
0.14 0.02 0.00277409
0.13 0.01 0.00134005 


0.13 0.01 0.00134005
0.14 0.02 0.00277409
0.13 0.02 0.00263085
0.13 0.01 0.00134005 


0.14 0.01 0.00141189
0.15 0.01 0.00148143
0.15 0.02 0.00291275
0.14 0.01 0.00141189 


0.14 0.01 0.00141189
0.15 0.02 0.00291275
0.14 0.02 0.00277409
0.14 0.01 0.00141189 


0.15 0.01 0.00148143
0.16 0.01 0.00154883
0.16 0.02 0.0030471
0.15 0.01 0.00148143 


0.15 0.01 0.00148143
0.16 0.02 0.0030471
0.15 0.02 0.00291275
0.15 0.01 0.00148143 


0.16 0.01 0.00154883
0.17 0.01 0.0016142
0.17 0.02 0.0031774
0.16 0.01 0.00154883 


0.16 0.01 0.00154883
0.17 0.02 0.0031774
0.16 0.02 0.0030471
0.16 0.01 0.00154883 


0.17 0.01 0.0016142
0.18 0.01 0.00167767
0.18 0.02 0.00330389
0.17 0.01 0.0016142 


0.17 0.01 0.0016142
0.18 0.02 0.00330389
0.17 0.02 0.0031774
0.17 0.01 0.0016142 


0.18 0.01 0.00167767
0.19 0.01 0.00173933
0.19 0.02 0.00342675
0.18 0.01 0.00167767 


0.18 0.01 0.00167767
